time,user_id,exercise_code
2011-01-17T14:35:00,28,cardio5
2011-01-17T14:36:30,1,strength2
2011-01-17T14:37:30,156,strength2
2011-01-17T14:37:30,335,strength2
2011-01-17T14:38:00,28,strength3
2011-01-17T14:40:00,321,cardio4
2011-01-17T14:41:00,329,cardio3
2011-01-17T14:41:30,225,strength2
2011-01-17T14:44:00,28,strength1
2011-01-17T14:48:00,311,cardio5
2011-01-17T14:48:30,167,cardio5
2011-01-17T14:49:30,341,cardio2
2011-01-17T14:52:00,324,strength4
2011-01-17T14:52:30,290,cardio5
2011-01-17T14:53:00,135,cardio3
2011-01-17T14:54:30,163,cardio4
2011-01-17T14:55:00,124,strength5
2011-01-17T14:55:00,31,cardio1
2011-01-17T14:56:00,135,strength3
2011-01-17T14:57:00,324,strength3
2011-01-17T14:58:30,225,strength5
2011-01-17T15:01:00,32,cardio3
2011-01-17T15:02:00,127,strength4
2011-01-17T15:05:00,124,strength4
2011-01-17T15:05:00,135,strength5
2011-01-17T15:05:30,129,cardio3
2011-01-17T15:06:30,1,cardio3
2011-01-17T15:08:00,324,strength2
2011-01-17T15:10:30,225,strength1
2011-01-17T15:11:30,129,strength3
2011-01-17T15:13:00,124,strength1
2011-01-17T15:13:00,165,cardio5
2011-01-17T15:14:00,127,strength5
2011-01-17T15:15:30,187,strength1
2011-01-17T15:15:30,55,strength2
2011-01-17T15:16:00,165,strength3
2011-01-17T15:17:00,124,strength3
2011-01-17T15:18:00,324,strength1
2011-01-17T15:18:00,7,cardio2
2011-01-17T15:19:00,127,strength3
2011-01-17T15:20:30,236,cardio3
2011-01-17T15:21:30,341,cardio3
2011-01-17T15:22:30,273,cardio2
2011-01-17T15:23:00,321,cardio3
2011-01-17T15:23:30,290,cardio2
2011-01-17T15:25:00,124,strength2
2011-01-17T15:25:00,213,cardio2
2011-01-17T15:26:30,55,strength1
2011-01-17T15:29:00,230,cardio3
2011-01-17T15:29:00,324,strength5
2011-01-17T15:30:30,167,cardio3
2011-01-17T15:31:00,321,strength2
2011-01-17T15:35:00,10,cardio3
2011-01-17T15:35:30,335,cardio4
2011-01-17T15:36:00,329,cardio4
2011-01-17T15:40:00,339,cardio5
2011-01-17T15:41:00,135,cardio4
2011-01-17T15:46:30,212,cardio1
2011-01-17T15:48:00,165,cardio2
2011-01-17T15:50:00,124,cardio4
2011-01-17T15:51:00,135,strength4
2011-01-17T15:51:30,225,cardio4
2011-01-17T15:56:00,127,cardio2
2011-01-17T15:57:30,167,cardio2
2011-01-17T15:58:00,7,cardio4
2011-01-17T16:01:30,129,cardio2
2011-01-17T16:04:00,324,cardio2
2011-01-17T16:06:00,261,cardio3
2011-01-17T16:07:00,231,strength2
2011-01-17T16:11:00,179,cardio3
2011-01-17T16:13:30,156,cardio5
2011-01-17T16:13:30,55,cardio1
2011-01-17T16:14:30,187,cardio4
2011-01-17T16:16:30,266,cardio3
2011-01-17T16:21:00,110,strength2
2011-01-17T16:21:00,174,cardio2
2011-01-17T16:21:00,261,strength1
2011-01-17T16:23:00,16,strength2
2011-01-17T16:24:00,42,strength1
2011-01-17T16:25:00,321,cardio5
2011-01-17T16:29:00,213,cardio5
2011-01-17T16:35:00,336,strength1
2011-01-17T16:36:30,322,strength2
2011-01-17T16:37:00,174,strength1
2011-01-17T16:39:00,7,cardio1
2011-01-17T16:41:00,231,cardio1
2011-01-17T16:41:30,319,cardio2
2011-01-17T16:44:00,110,strength4
2011-01-17T16:44:00,42,cardio2
2011-01-17T16:46:00,124,cardio5
2011-01-17T16:51:00,110,strength3
2011-01-17T16:52:00,16,cardio1
2011-01-17T16:52:30,322,strength1
2011-01-17T16:57:00,146,cardio3
2011-01-17T16:59:30,330,cardio2
2011-01-17T16:59:30,83,strength3
2011-01-17T17:01:00,174,strength5
2011-01-17T17:01:30,55,cardio3
2011-01-17T17:04:00,336,cardio2
2011-01-17T17:04:30,328,strength2
2011-01-17T17:10:00,309,cardio3
2011-01-17T17:11:00,231,cardio4
2011-01-17T17:11:00,42,cardio3
2011-01-17T17:13:00,110,strength5
2011-01-17T17:13:00,96,cardio3
2011-01-17T17:14:30,330,strength1
2011-01-17T17:15:00,161,cardio1
2011-01-17T17:15:30,190,strength4
2011-01-17T17:16:00,261,cardio4
2011-01-17T17:16:00,336,strength2
2011-01-17T17:18:00,16,cardio4
2011-01-17T17:20:00,231,strength1
2011-01-17T17:20:00,336,strength3
2011-01-17T17:28:30,273,cardio5
2011-01-17T17:29:30,83,cardio2
2011-01-17T17:32:30,190,strength5
2011-01-17T17:33:00,179,cardio5
2011-01-17T17:33:30,330,strength2
2011-01-17T17:34:00,42,cardio4
2011-01-17T17:35:30,100,cardio2
2011-01-17T17:37:30,88,cardio2
2011-01-17T17:40:00,42,strength5
2011-01-17T17:47:00,42,strength2
2011-01-17T17:47:30,88,strength1
2011-01-17T17:49:00,305,cardio3
2011-01-17T17:53:00,316,strength4
2011-01-17T17:54:00,96,cardio2
2011-01-17T17:54:30,330,strength5
2011-01-17T17:55:00,161,cardio3
2011-01-17T17:55:00,79,strength3
2011-01-17T17:59:30,277,cardio5
2011-01-17T18:01:30,202,strength1
2011-01-17T18:07:00,42,cardio1
2011-01-17T18:07:30,328,cardio3
2011-01-17T18:08:00,231,cardio3
2011-01-17T18:08:00,79,strength2
2011-01-17T18:09:30,202,strength2
2011-01-17T18:15:00,42,strength4
2011-01-17T18:19:00,79,strength1
2011-01-17T18:20:00,338,strength4
2011-01-17T18:21:30,322,cardio3
2011-01-17T18:21:30,40,cardio2
2011-01-17T18:25:00,174,cardio3
2011-01-17T18:26:00,316,cardio2
2011-01-17T18:28:00,249,strength1
2011-01-17T18:29:30,40,strength1
2011-01-17T18:31:30,100,cardio5
2011-01-17T18:32:00,336,cardio5
2011-01-17T18:32:30,40,strength3
2011-01-17T18:32:30,88,cardio3
2011-01-17T18:34:00,79,strength5
2011-01-17T18:35:00,110,cardio3
2011-01-17T18:36:30,202,cardio1
2011-01-17T18:37:00,316,strength1
2011-01-17T18:38:00,191,cardio4
2011-01-17T18:40:00,338,strength5
2011-01-17T18:41:30,40,strength5
2011-01-17T18:47:30,215,strength3
2011-01-17T18:48:00,191,strength2
2011-01-17T18:51:30,330,cardio1
2011-01-17T18:52:30,83,cardio5
2011-01-17T18:53:00,222,strength3
2011-01-17T18:54:00,161,cardio5
2011-01-17T18:56:00,191,strength1
2011-01-17T18:57:30,139,cardio4
2011-01-17T18:59:00,309,cardio5
2011-01-17T19:01:00,249,cardio4
2011-01-17T19:05:30,202,cardio4
2011-01-17T19:06:30,215,strength2
2011-01-17T19:10:30,156,cardio2
2011-01-17T19:12:00,249,strength2
2011-01-17T19:19:00,79,cardio1
2011-01-17T19:23:30,156,strength1
2011-01-17T19:24:00,222,cardio2
2011-01-17T19:30:30,247,cardio4
2011-01-17T19:33:00,191,cardio3
2011-01-17T19:35:00,79,strength4
2011-01-17T19:36:30,248,cardio4
2011-01-17T19:39:30,202,cardio3
2011-01-17T19:47:30,40,cardio5
2011-01-17T19:53:00,228,cardio3
2011-01-17T19:58:00,316,cardio5
2011-01-17T20:00:00,249,cardio3
2011-01-17T20:02:30,139,cardio5
2011-01-17T20:08:30,156,cardio1
2011-01-17T20:08:30,215,cardio4
2011-01-17T20:17:30,247,cardio3
2011-01-17T20:17:30,248,cardio5
2011-01-17T20:23:00,114,cardio2
2011-01-17T20:25:30,247,strength1
2011-01-17T20:39:00,222,cardio5
2011-01-17T20:39:30,248,cardio1
2011-01-17T20:46:00,33,cardio3
2011-01-17T20:59:30,247,cardio1
2011-01-17T21:04:30,139,cardio3
2011-01-17T21:10:00,274,strength3
2011-01-17T21:21:00,274,strength5
2011-01-17T21:25:00,267,cardio3
2011-01-17T21:34:00,102,cardio5
2011-01-17T21:35:00,274,strength4
2011-01-17T21:39:00,228,cardio5
2011-01-17T21:42:00,114,cardio5
2011-01-17T21:42:00,133,strength1
2011-01-17T21:42:00,33,cardio4
2011-01-17T21:51:00,267,cardio1
2011-01-17T21:57:00,267,strength1
2011-01-17T22:02:30,165,strength3
2011-01-17T22:04:00,102,cardio2
2011-01-17T22:06:00,274,cardio2
2011-01-17T22:08:00,102,strength3
2011-01-17T22:15:00,133,cardio2
2011-01-17T22:23:30,265,cardio5
2011-01-17T22:24:00,267,cardio4
2011-01-17T22:31:30,165,cardio2
2011-01-17T22:32:00,133,strength4
2011-01-17T22:41:00,267,cardio2
2011-01-17T22:43:30,165,strength4
2011-01-17T22:46:00,274,cardio1
2011-01-17T22:50:00,102,cardio3
2011-01-17T22:51:30,165,strength1
2011-01-17T23:01:30,165,strength5
2011-01-17T23:11:30,165,strength2
2011-01-17T23:24:00,320,strength1
2011-01-17T23:27:00,133,cardio3
2011-01-17T23:44:00,308,cardio3
2011-01-17T23:47:30,165,cardio4
2011-01-18T00:00:00,320,cardio2
2011-01-18T00:09:00,308,cardio2
2011-01-18T00:09:00,346,cardio5
2011-01-18T00:50:00,320,cardio3
2011-01-18T00:58:00,308,cardio5
2011-01-18T01:29:00,96,cardio2
2011-01-18T02:41:00,96,cardio3
2011-01-18T02:55:00,192,strength1
2011-01-18T03:10:30,83,strength3
2011-01-18T03:32:30,35,cardio2
2011-01-18T03:42:30,35,strength1
2011-01-18T03:50:00,192,cardio2
2011-01-18T04:18:30,83,cardio5
2011-01-18T04:35:30,335,strength1
2011-01-18T04:49:00,149,strength5
2011-01-18T04:49:30,335,strength2
2011-01-18T04:53:30,35,cardio5
2011-01-18T04:57:00,192,cardio4
2011-01-18T04:59:00,149,strength4
2011-01-18T05:01:00,46,strength1
2011-01-18T05:09:00,149,strength2
2011-01-18T05:11:30,248,cardio2
2011-01-18T05:12:00,149,strength3
2011-01-18T05:14:00,327,strength1
2011-01-18T05:19:00,149,strength1
2011-01-18T05:20:00,305,strength3
2011-01-18T05:26:00,327,strength2
2011-01-18T05:33:30,248,cardio1
2011-01-18T05:42:00,46,cardio2
2011-01-18T05:45:00,247,cardio1
2011-01-18T05:46:30,17,cardio2
2011-01-18T05:58:00,149,cardio3
2011-01-18T06:02:30,248,cardio3
2011-01-18T06:07:00,305,cardio2
2011-01-18T06:11:00,327,cardio4
2011-01-18T06:11:30,335,cardio3
2011-01-18T06:19:00,247,cardio4
2011-01-18T06:23:00,305,strength5
2011-01-18T06:25:30,248,cardio4
2011-01-18T06:28:00,149,cardio2
2011-01-18T06:28:00,247,strength1
2011-01-18T06:29:00,38,strength1
2011-01-18T06:40:00,76,strength1
2011-01-18T06:40:30,17,cardio5
2011-01-18T06:48:30,17,strength1
2011-01-18T06:53:30,181,cardio1
2011-01-18T06:55:00,149,cardio1
2011-01-18T06:58:30,17,strength5
2011-01-18T07:02:00,201,strength1
2011-01-18T07:07:00,277,cardio5
2011-01-18T07:11:00,247,cardio3
2011-01-18T07:11:00,38,cardio2
2011-01-18T07:16:00,294,cardio5
2011-01-18T07:17:30,159,strength2
2011-01-18T07:25:00,38,strength2
2011-01-18T07:26:30,159,strength1
2011-01-18T07:27:30,17,cardio1
2011-01-18T07:28:00,76,cardio2
2011-01-18T07:30:00,201,cardio1
2011-01-18T07:30:00,46,cardio5
2011-01-18T07:42:00,10,cardio2
2011-01-18T07:43:00,37,strength1
2011-01-18T07:43:30,331,strength1
2011-01-18T07:43:30,82,cardio2
2011-01-18T07:46:30,181,cardio4
2011-01-18T07:46:30,28,cardio3
2011-01-18T07:48:30,82,strength3
2011-01-18T07:50:00,3,cardio2
2011-01-18T07:56:00,37,strength2
2011-01-18T08:01:30,181,strength1
2011-01-18T08:01:30,268,cardio2
2011-01-18T08:03:30,197,cardio5
2011-01-18T08:06:30,28,cardio2
2011-01-18T08:09:00,201,cardio3
2011-01-18T08:09:30,28,strength3
2011-01-18T08:16:30,268,strength1
2011-01-18T08:22:00,136,cardio3
2011-01-18T08:22:00,31,strength5
2011-01-18T08:24:30,159,cardio3
2011-01-18T08:25:00,336,strength1
2011-01-18T08:28:00,329,cardio3
2011-01-18T08:30:00,72,cardio4
2011-01-18T08:31:30,257,cardio3
2011-01-18T08:32:30,24,cardio1
2011-01-18T08:33:00,136,strength1
2011-01-18T08:34:30,197,cardio4
2011-01-18T08:36:00,166,cardio3
2011-01-18T08:36:30,331,cardio2
2011-01-18T08:37:30,159,strength5
2011-01-18T08:39:00,72,strength1
2011-01-18T08:40:00,10,cardio3
2011-01-18T08:40:30,257,strength1
2011-01-18T08:41:00,37,cardio4
2011-01-18T08:45:00,31,cardio1
2011-01-18T08:46:00,136,strength2
2011-01-18T08:46:00,191,cardio4
2011-01-18T08:47:30,283,cardio3
2011-01-18T08:49:00,123,cardio2
2011-01-18T08:49:30,257,strength2
2011-01-18T08:50:30,28,cardio5
2011-01-18T08:52:00,31,strength2
2011-01-18T08:53:30,82,cardio3
2011-01-18T08:56:00,336,cardio2
2011-01-18T08:57:30,28,strength2
2011-01-18T08:58:00,166,cardio1
2011-01-18T09:00:00,123,strength1
2011-01-18T09:03:00,52,cardio3
2011-01-18T09:05:00,72,cardio2
2011-01-18T09:06:00,336,strength2
2011-01-18T09:08:30,268,cardio1
2011-01-18T09:08:30,86,strength2
2011-01-18T09:11:30,86,strength3
2011-01-18T09:12:00,191,cardio1
2011-01-18T09:16:00,31,cardio4
2011-01-18T09:17:00,329,cardio4
2011-01-18T09:19:30,143,cardio5
2011-01-18T09:19:30,210,cardio5
2011-01-18T09:19:30,28,cardio1
2011-01-18T09:20:30,86,strength4
2011-01-18T09:22:00,31,strength1
2011-01-18T09:25:30,283,cardio2
2011-01-18T09:26:30,86,strength1
2011-01-18T09:28:00,136,cardio1
2011-01-18T09:41:00,37,cardio3
2011-01-18T09:42:00,336,cardio1
2011-01-18T09:43:00,166,cardio5
2011-01-18T09:47:30,215,cardio2
2011-01-18T09:51:30,86,cardio2
2011-01-18T09:53:00,31,cardio3
2011-01-18T09:54:00,242,strength1
2011-01-18T09:56:30,257,cardio5
2011-01-18T09:57:30,331,cardio3
2011-01-18T09:58:30,86,strength5
2011-01-18T09:59:00,52,cardio5
2011-01-18T10:02:30,335,strength1
2011-01-18T10:13:00,141,strength3
2011-01-18T10:14:30,215,strength4
2011-01-18T10:16:00,45,cardio5
2011-01-18T10:22:30,86,cardio4
2011-01-18T10:29:30,32,cardio1
2011-01-18T10:37:30,32,strength5
2011-01-18T10:42:30,283,cardio5
2011-01-18T10:48:00,25,cardio1
2011-01-18T10:50:00,242,cardio2
2011-01-18T10:51:30,316,cardio2
2011-01-18T10:52:00,141,cardio2
2011-01-18T10:58:30,272,strength3
2011-01-18T11:01:30,316,strength1
2011-01-18T11:03:00,141,strength1
2011-01-18T11:07:30,335,cardio3
2011-01-18T11:13:00,242,strength4
2011-01-18T11:14:30,316,strength4
2011-01-18T11:19:00,141,strength4
2011-01-18T11:24:00,345,cardio2
2011-01-18T11:24:30,32,cardio3
2011-01-18T11:28:00,25,cardio4
2011-01-18T11:30:00,345,strength3
2011-01-18T11:32:00,141,strength5
2011-01-18T11:36:30,329,cardio4
2011-01-18T11:37:30,156,cardio2
2011-01-18T11:39:30,188,cardio3
2011-01-18T11:41:00,25,strength2
2011-01-18T11:43:30,176,cardio2
2011-01-18T11:47:00,345,strength1
2011-01-18T11:49:00,277,cardio1
2011-01-18T11:50:30,156,strength1
2011-01-18T11:51:00,339,cardio5
2011-01-18T11:52:30,188,strength1
2011-01-18T11:54:30,316,cardio4
2011-01-18T12:03:30,88,strength1
2011-01-18T12:05:30,156,strength2
2011-01-18T12:07:00,345,strength5
2011-01-18T12:08:30,188,strength2
2011-01-18T12:09:30,279,cardio4
2011-01-18T12:13:30,76,cardio2
2011-01-18T12:18:00,151,cardio5
2011-01-18T12:29:00,277,cardio2
2011-01-18T12:29:30,76,strength1
2011-01-18T12:30:30,176,cardio1
2011-01-18T12:31:30,172,cardio3
2011-01-18T12:31:30,272,cardio5
2011-01-18T12:34:00,105,cardio2
2011-01-18T12:34:30,279,cardio2
2011-01-18T12:35:00,16,cardio3
2011-01-18T12:35:30,200,strength3
2011-01-18T12:35:30,88,cardio2
2011-01-18T12:36:00,103,cardio1
2011-01-18T12:36:00,39,cardio3
2011-01-18T12:36:30,50,strength1
2011-01-18T12:38:00,151,cardio2
2011-01-18T12:42:00,16,strength1
2011-01-18T12:45:30,88,strength5
2011-01-18T12:46:00,103,strength2
2011-01-18T12:50:00,16,strength2
2011-01-18T12:52:00,206,cardio3
2011-01-18T12:53:30,130,cardio2
2011-01-18T12:55:30,188,cardio1
2011-01-18T12:56:30,329,cardio3
2011-01-18T12:58:30,88,strength4
2011-01-18T13:02:30,156,cardio3
2011-01-18T13:04:00,10,cardio3
2011-01-18T13:05:00,105,cardio1
2011-01-18T13:06:30,279,cardio3
2011-01-18T13:07:00,151,cardio1
2011-01-18T13:07:30,130,strength1
2011-01-18T13:08:00,229,cardio2
2011-01-18T13:09:00,10,strength3
2011-01-18T13:09:30,107,strength2
2011-01-18T13:11:30,176,cardio4
2011-01-18T13:12:00,39,cardio2
2011-01-18T13:12:30,50,cardio4
2011-01-18T13:13:00,89,cardio4
2011-01-18T13:13:30,90,strength3
2011-01-18T13:17:00,16,cardio4
2011-01-18T13:18:00,229,strength1
2011-01-18T13:19:30,137,strength5
2011-01-18T13:22:30,328,cardio4
2011-01-18T13:24:00,283,cardio3
2011-01-18T13:27:30,130,strength4
2011-01-18T13:29:00,238,strength4
2011-01-18T13:30:00,151,cardio4
2011-01-18T13:31:00,229,strength2
2011-01-18T13:32:00,103,cardio3
2011-01-18T13:32:30,167,cardio2
2011-01-18T13:33:30,137,strength2
2011-01-18T13:34:30,200,cardio3
2011-01-18T13:38:00,345,cardio3
2011-01-18T13:38:30,137,strength3
2011-01-18T13:40:30,248,cardio4
2011-01-18T13:41:30,172,cardio5
2011-01-18T13:43:00,105,cardio3
2011-01-18T13:46:00,238,strength2
2011-01-18T13:47:00,89,cardio3
2011-01-18T13:48:00,10,cardio2
2011-01-18T13:50:30,137,strength1
2011-01-18T13:50:30,146,cardio1
2011-01-18T13:50:30,90,cardio2
2011-01-18T13:53:00,187,cardio3
2011-01-18T13:53:30,166,cardio1
2011-01-18T13:59:30,160,cardio3
2011-01-18T14:00:00,283,cardio2
2011-01-18T14:01:30,167,cardio1
2011-01-18T14:06:30,124,strength1
2011-01-18T14:07:30,137,strength4
2011-01-18T14:14:30,172,cardio1
2011-01-18T14:16:30,166,cardio2
2011-01-18T14:18:30,107,cardio3
2011-01-18T14:21:00,36,cardio4
2011-01-18T14:22:00,181,cardio1
2011-01-18T14:24:00,54,cardio2
2011-01-18T14:30:30,298,cardio4
2011-01-18T14:30:30,322,cardio4
2011-01-18T14:31:30,248,cardio5
2011-01-18T14:33:00,89,cardio5
2011-01-18T14:33:30,205,cardio4
2011-01-18T14:35:00,207,cardio3
2011-01-18T14:36:30,56,cardio4
2011-01-18T14:37:00,238,cardio4
2011-01-18T14:39:00,96,cardio2
2011-01-18T14:41:30,166,cardio4
2011-01-18T14:45:30,101,cardio1
2011-01-18T14:46:30,124,cardio3
2011-01-18T14:47:30,323,cardio5
2011-01-18T14:48:30,137,cardio2
2011-01-18T14:48:30,248,cardio2
2011-01-18T14:50:30,124,strength3
2011-01-18T14:54:00,191,strength1
2011-01-18T14:57:00,232,cardio1
2011-01-18T14:58:30,167,cardio5
2011-01-18T15:01:30,124,strength4
2011-01-18T15:03:00,232,strength1
2011-01-18T15:04:00,191,strength2
2011-01-18T15:04:00,339,cardio4
2011-01-18T15:04:00,342,strength1
2011-01-18T15:04:30,200,cardio5
2011-01-18T15:05:00,207,cardio1
2011-01-18T15:06:30,90,cardio5
2011-01-18T15:07:00,339,strength3
2011-01-18T15:07:30,261,strength1
2011-01-18T15:10:00,36,cardio1
2011-01-18T15:11:30,124,strength5
2011-01-18T15:14:00,83,cardio2
2011-01-18T15:14:30,166,cardio3
2011-01-18T15:15:00,283,cardio5
2011-01-18T15:16:00,45,cardio5
2011-01-18T15:16:30,56,cardio3
2011-01-18T15:17:30,263,cardio3
2011-01-18T15:18:00,42,cardio2
2011-01-18T15:18:00,83,strength3
2011-01-18T15:18:30,205,cardio5
2011-01-18T15:21:00,224,strength1
2011-01-18T15:22:00,342,cardio2
2011-01-18T15:25:00,42,strength1
2011-01-18T15:29:00,274,strength4
2011-01-18T15:29:00,54,cardio3
2011-01-18T15:31:00,232,cardio4
2011-01-18T15:33:00,191,cardio4
2011-01-18T15:33:00,265,cardio2
2011-01-18T15:33:00,274,strength3
2011-01-18T15:36:00,226,strength2
2011-01-18T15:37:00,96,cardio1
2011-01-18T15:39:00,226,strength3
2011-01-18T15:39:00,53,strength2
2011-01-18T15:41:00,181,cardio3
2011-01-18T15:41:00,224,strength5
2011-01-18T15:42:30,124,cardio4
2011-01-18T15:43:00,53,strength3
2011-01-18T15:45:30,23,strength1
2011-01-18T15:46:00,274,strength5
2011-01-18T15:48:00,207,cardio5
2011-01-18T15:48:00,226,strength5
2011-01-18T15:49:30,286,cardio5
2011-01-18T15:52:30,124,strength2
2011-01-18T15:53:00,53,strength1
2011-01-18T15:53:00,69,strength3
2011-01-18T15:54:00,42,cardio3
2011-01-18T15:55:00,226,strength1
2011-01-18T16:01:00,342,cardio5
2011-01-18T16:02:00,69,strength5
2011-01-18T16:03:00,42,strength4
2011-01-18T16:03:30,23,strength2
2011-01-18T16:04:00,53,strength5
2011-01-18T16:06:00,232,cardio3
2011-01-18T16:07:00,226,strength4
2011-01-18T16:08:00,342,strength2
2011-01-18T16:10:00,191,cardio3
2011-01-18T16:10:00,83,cardio3
2011-01-18T16:12:00,69,strength2
2011-01-18T16:13:30,261,cardio4
2011-01-18T16:16:00,232,strength2
2011-01-18T16:19:00,53,strength4
2011-01-18T16:19:30,124,cardio1
2011-01-18T16:19:30,172,cardio1
2011-01-18T16:20:00,277,cardio1
2011-01-18T16:21:00,163,cardio2
2011-01-18T16:22:00,171,strength1
2011-01-18T16:23:00,69,strength4
2011-01-18T16:27:00,224,cardio2
2011-01-18T16:27:00,268,cardio4
2011-01-18T16:27:00,42,cardio1
2011-01-18T16:28:00,232,strength4
2011-01-18T16:28:00,50,cardio3
2011-01-18T16:29:00,274,cardio3
2011-01-18T16:30:00,69,strength1
2011-01-18T16:33:00,229,cardio5
2011-01-18T16:34:30,143,cardio5
2011-01-18T16:35:00,42,strength2
2011-01-18T16:36:30,129,cardio5
2011-01-18T16:37:30,1,strength1
2011-01-18T16:39:00,226,cardio4
2011-01-18T16:40:00,299,cardio2
2011-01-18T16:42:00,201,strength2
2011-01-18T16:42:00,287,strength1
2011-01-18T16:45:30,263,cardio5
2011-01-18T16:46:30,1,strength4
2011-01-18T16:48:00,171,cardio1
2011-01-18T16:49:30,172,cardio2
2011-01-18T16:53:00,287,strength2
2011-01-18T16:53:00,299,strength1
2011-01-18T16:53:30,1,strength5
2011-01-18T16:55:00,53,cardio4
2011-01-18T16:56:30,1,strength3
2011-01-18T16:58:00,257,cardio4
2011-01-18T16:59:00,69,cardio4
2011-01-18T17:00:00,42,cardio4
2011-01-18T17:03:00,226,cardio2
2011-01-18T17:04:30,1,strength2
2011-01-18T17:04:30,261,cardio1
2011-01-18T17:06:00,257,strength1
2011-01-18T17:09:00,299,strength5
2011-01-18T17:09:00,327,cardio4
2011-01-18T17:10:00,287,strength4
2011-01-18T17:16:00,201,cardio1
2011-01-18T17:16:00,257,strength2
2011-01-18T17:17:00,277,cardio3
2011-01-18T17:19:00,268,cardio1
2011-01-18T17:22:00,171,cardio3
2011-01-18T17:23:00,287,strength5
2011-01-18T17:23:30,172,cardio4
2011-01-18T17:29:00,69,cardio1
2011-01-18T17:29:30,1,cardio1
2011-01-18T17:30:30,178,cardio3
2011-01-18T17:37:30,291,cardio5
2011-01-18T17:45:00,224,cardio3
2011-01-18T17:45:30,34,cardio2
2011-01-18T17:48:30,264,cardio5
2011-01-18T17:49:00,257,cardio1
2011-01-18T17:50:00,201,cardio4
2011-01-18T17:52:00,5,strength1
2011-01-18T17:53:00,226,cardio5
2011-01-18T17:53:30,34,strength1
2011-01-18T17:55:30,291,cardio2
2011-01-18T17:57:30,310,strength3
2011-01-18T17:58:00,247,cardio3
2011-01-18T17:59:00,33,cardio4
2011-01-18T18:02:00,290,cardio5
2011-01-18T18:03:00,5,strength5
2011-01-18T18:03:30,34,strength5
2011-01-18T18:06:00,287,cardio4
2011-01-18T18:06:00,290,strength3
2011-01-18T18:06:30,34,strength3
2011-01-18T18:07:00,327,cardio3
2011-01-18T18:07:30,310,strength5
2011-01-18T18:09:30,172,cardio3
2011-01-18T18:10:00,287,strength3
2011-01-18T18:10:00,69,cardio3
2011-01-18T18:11:30,199,strength5
2011-01-18T18:11:30,29,cardio3
2011-01-18T18:15:30,291,cardio4
2011-01-18T18:16:30,34,strength4
2011-01-18T18:18:00,5,strength4
2011-01-18T18:20:00,290,strength2
2011-01-18T18:20:30,199,strength2
2011-01-18T18:23:30,294,cardio2
2011-01-18T18:25:30,329,cardio2
2011-01-18T18:29:30,199,strength1
2011-01-18T18:30:00,5,strength2
2011-01-18T18:32:30,199,strength3
2011-01-18T18:32:30,202,strength1
2011-01-18T18:34:00,5,strength3
2011-01-18T18:37:30,291,cardio1
2011-01-18T18:39:30,164,cardio1
2011-01-18T18:40:30,137,strength2
2011-01-18T18:40:30,310,cardio4
2011-01-18T18:40:30,329,strength2
2011-01-18T18:43:00,287,cardio2
2011-01-18T18:45:00,247,cardio4
2011-01-18T18:47:30,34,cardio4
2011-01-18T18:54:00,81,strength1
2011-01-18T18:55:30,137,strength5
2011-01-18T18:56:00,247,strength2
2011-01-18T18:59:30,199,cardio1
2011-01-18T19:00:30,137,strength3
2011-01-18T19:04:30,294,cardio4
2011-01-18T19:08:00,81,strength5
2011-01-18T19:09:30,199,strength4
2011-01-18T19:11:00,133,cardio2
2011-01-18T19:11:30,291,cardio3
2011-01-18T19:12:00,333,cardio2
2011-01-18T19:13:00,166,cardio5
2011-01-18T19:14:00,290,cardio3
2011-01-18T19:14:30,202,cardio3
2011-01-18T19:16:00,253,strength1
2011-01-18T19:18:30,222,cardio5
2011-01-18T19:18:30,311,cardio3
2011-01-18T19:21:00,79,strength5
2011-01-18T19:23:00,133,strength1
2011-01-18T19:24:30,34,cardio3
2011-01-18T19:28:30,311,strength1
2011-01-18T19:38:00,133,strength4
2011-01-18T19:38:00,79,strength2
2011-01-18T19:40:30,94,strength5
2011-01-18T19:41:30,202,cardio4
2011-01-18T19:45:00,333,cardio4
2011-01-18T19:45:30,94,strength3
2011-01-18T19:46:00,81,cardio2
2011-01-18T19:49:00,166,cardio3
2011-01-18T19:51:00,79,strength1
2011-01-18T19:56:00,33,cardio5
2011-01-18T19:56:00,79,strength3
2011-01-18T19:57:30,53,strength3
2011-01-18T19:58:00,5,cardio5
2011-01-18T19:58:30,94,strength1
2011-01-18T20:01:00,253,cardio2
2011-01-18T20:01:30,311,cardio4
2011-01-18T20:08:30,202,cardio1
2011-01-18T20:08:30,329,cardio5
2011-01-18T20:09:00,16,strength1
2011-01-18T20:09:30,53,strength2
2011-01-18T20:10:00,166,cardio4
2011-01-18T20:12:00,333,cardio1
2011-01-18T20:12:30,311,strength2
2011-01-18T20:18:30,94,strength4
2011-01-18T20:22:00,119,cardio5
2011-01-18T20:24:30,137,cardio5
2011-01-18T20:32:30,77,cardio4
2011-01-18T20:33:30,94,strength2
2011-01-18T20:34:00,16,cardio4
2011-01-18T20:39:30,164,cardio5
2011-01-18T20:39:30,285,cardio5
2011-01-18T20:40:00,105,cardio3
2011-01-18T20:40:30,77,strength2
2011-01-18T20:41:00,12,cardio2
2011-01-18T20:43:30,311,cardio1
2011-01-18T20:47:00,253,cardio1
2011-01-18T20:49:00,171,strength1
2011-01-18T20:50:00,67,strength1
