48833290,1996-04-19 00:00:00.000,186100,235455
48833290,1998-03-11 00:00:00.000,351000,291449
48833292,2002-07-24 00:00:00.000,475000,371818
48833293,1998-07-01 00:00:00.000,300000,207515
48833299,2004-08-02 00:00:00.000,445000,439570
48833300,2005-11-29 00:00:00.000,480000,556902
48833301,2005-06-14 00:00:00.000,485000,503091
48833301,2007-07-25 00:00:00.000,565000,589633
48833302,2002-08-30 00:00:00.000,280000,297864
48833303,2002-06-28 00:00:00.000,347000,381280
48833304,2004-08-20 00:00:00.000,412000,437542
48833306,2006-08-31 00:00:00.000,700000,565478
48833309,2001-07-17 00:00:00.000,310000,227564
48833309,2005-06-03 00:00:00.000,385000,318125
48833317,1997-09-29 00:00:00.000,232000,219199
48833321,2005-12-30 00:00:00.000,405000,477439
48833322,2000-05-08 00:00:00.000,280000,324172
48833323,2007-05-29 00:00:00.000,547000,517631
48833679,2001-01-26 00:00:00.000,289000,334288
48833680,2005-06-08 00:00:00.000,355000,462594
48833683,2004-09-15 00:00:00.000,235000,211049
48833684,2003-06-05 00:00:00.000,290000,257046
48833685,2002-12-16 00:00:00.000,234000,256453
48833685,2007-02-28 00:00:00.000,380000,399461
48833688,2001-11-30 00:00:00.000,187500,184557
48833689,2002-05-17 00:00:00.000,269000,245393
48833690,2005-04-15 00:00:00.000,298500,295435
48833695,2005-12-19 00:00:00.000,338000,355240
48833696,2000-01-06 00:00:00.000,350000,271227
48833696,2002-09-09 00:00:00.000,485000,308423
48835274,1997-11-25 00:00:00.000,134500,147591
48835275,2002-12-10 00:00:00.000,199950,236688
48835276,1997-03-14 00:00:00.000,137000,151995
48835276,1998-08-11 00:00:00.000,189000,180967
48835276,1999-03-19 00:00:00.000,194000,194758
48835281,1999-09-24 00:00:00.000,230000,192709
48835282,2005-07-26 00:00:00.000,312125,306656
48835282,2006-06-23 00:00:00.000,359950,362639
48835283,1998-06-02 00:00:00.000,209950,181284
48835283,2007-07-09 00:00:00.000,395950,427608
48835286,2007-06-22 00:00:00.000,400000,424470
48835288,1998-04-23 00:00:00.000,219950,195829
48835290,1998-01-30 00:00:00.000,95250,106679
48835290,1998-12-21 00:00:00.000,112000,118250
48835290,2001-11-27 00:00:00.000,147000,150973
48835291,1999-08-09 00:00:00.000,127600,122601
48835291,2003-08-29 00:00:00.000,170000,155415
48835292,2002-03-28 00:00:00.000,157000,156221
48835292,2006-02-10 00:00:00.000,215000,221888
48835292,2007-08-31 00:00:00.000,255000,297900
48835293,1998-05-29 00:00:00.000,112000,114624
48835294,2006-05-17 00:00:00.000,226000,240435
48835297,1999-07-16 00:00:00.000,119450,114952
48835297,2004-02-20 00:00:00.000,166000,156473
48835298,2002-05-22 00:00:00.000,169500,144260
48835299,1996-08-15 00:00:00.000,79940,90316
48835299,1998-05-11 00:00:00.000,109000,104873
48835299,1999-04-09 00:00:00.000,114890,110350
48835300,2005-03-31 00:00:00.000,183000,176348
48835300,2007-07-31 00:00:00.000,240000,275857
48835301,1999-09-20 00:00:00.000,135100,123388
48835302,2006-05-23 00:00:00.000,229950,223792
48835304,2003-10-14 00:00:00.000,172000,156746
48835304,2005-10-17 00:00:00.000,199950,210455
48835305,1997-02-19 00:00:00.000,80000,90392
48835305,1999-09-24 00:00:00.000,119400,117933
48835306,2002-05-02 00:00:00.000,167000,145021
48835306,2004-08-27 00:00:00.000,195000,161774
48835306,2006-04-14 00:00:00.000,230000,215945
48835307,2003-04-29 00:00:00.000,167000,151950
48835307,2007-05-18 00:00:00.000,239950,278616
48835308,2000-07-26 00:00:00.000,129950,135077
48835309,2006-07-07 00:00:00.000,233000,256270
48835311,1997-07-17 00:00:00.000,96500,92624
48835313,1999-04-12 00:00:00.000,109950,93248
48835321,2001-01-05 00:00:00.000,400000,383098
48835322,1999-06-30 00:00:00.000,350000,341227
48835324,2004-07-30 00:00:00.000,475000,466058
48835328,1996-10-24 00:00:00.000,280000,267190
48835331,2005-08-19 00:00:00.000,640000,547626
48835332,2000-06-30 00:00:00.000,459950,395971
48835332,2004-07-22 00:00:00.000,470000,484693
48835333,2000-09-22 00:00:00.000,325000,363597
48835334,1998-06-15 00:00:00.000,475000,448072
48835556,2003-12-01 00:00:00.000,127450,125487
48835557,2006-05-31 00:00:00.000,215000,223566
48835558,2003-01-15 00:00:00.000,149900,164259
48835559,2000-04-10 00:00:00.000,145000,138972
48835559,2002-06-13 00:00:00.000,159950,159636
48835560,2004-04-14 00:00:00.000,143000,137954
48835561,1998-03-13 00:00:00.000,86000,100097
48835561,2000-07-14 00:00:00.000,130000,131468
48835563,2000-11-28 00:00:00.000,139950,136945
48835566,1997-03-28 00:00:00.000,93000,101888
48835569,1999-06-23 00:00:00.000,111250,124886
48835569,2003-07-31 00:00:00.000,150000,159840
48835571,2004-03-16 00:00:00.000,161710,158517
48835571,2007-07-26 00:00:00.000,242500,245227
48835574,2007-04-04 00:00:00.000,311500,328415
48835577,2001-11-30 00:00:00.000,201500,196315
48835579,1998-05-26 00:00:00.000,166000,159286
48835580,1997-01-08 00:00:00.000,142000,158794
48835581,2003-09-11 00:00:00.000,164500,235498
48835581,2007-06-29 00:00:00.000,334000,334739
48835582,1996-05-15 00:00:00.000,159620,157540
48835616,2007-03-01 00:00:00.000,403004,358737
48835617,1999-07-02 00:00:00.000,246000,256059
48835618,2003-02-07 00:00:00.000,281760,262562
48835619,1999-04-21 00:00:00.000,169950,171522
48835619,2002-09-04 00:00:00.000,210000,221302
48835621,1999-09-21 00:00:00.000,163000,186592
48835626,2007-04-19 00:00:00.000,615500,418883
48835837,2004-07-21 00:00:00.000,344000,332744
48835838,1998-09-25 00:00:00.000,220000,219515
48835838,2006-09-05 00:00:00.000,400000,470238
48835841,2004-11-30 00:00:00.000,415000,376462
48835842,1996-04-25 00:00:00.000,162000,162384
48835843,2006-04-20 00:00:00.000,410000,462090
48835845,1998-08-17 00:00:00.000,325000,288356
48835845,2000-01-31 00:00:00.000,344000,346168
48835846,2007-01-19 00:00:00.000,399000,446918
48835848,2006-06-29 00:00:00.000,499950,471447
48835849,2002-03-18 00:00:00.000,330000,291437
48835855,2002-02-15 00:00:00.000,315000,341136
48835859,2004-07-08 00:00:00.000,399950,308255
48835860,1996-03-28 00:00:00.000,154000,148996
48835860,1998-05-28 00:00:00.000,175000,196787
48835861,1999-07-01 00:00:00.000,220000,223546
48835863,2000-05-25 00:00:00.000,288000,221604
48835867,1996-11-27 00:00:00.000,139000,144272
48835867,1999-03-12 00:00:00.000,188450,187437
48835869,2001-04-18 00:00:00.000,224000,214345
48835869,2002-10-31 00:00:00.000,275000,230009
48835874,2005-12-12 00:00:00.000,363500,394961
48835877,2000-06-08 00:00:00.000,259950,232541
48835880,2003-01-10 00:00:00.000,280000,315995
48835881,2004-07-07 00:00:00.000,375000,353883
48835883,1998-09-30 00:00:00.000,170000,158895
48835883,2000-11-27 00:00:00.000,199990,192338
48835884,2006-10-31 00:00:00.000,315000,334246
48835891,2007-06-29 00:00:00.000,445000,413182
48835892,2004-02-27 00:00:00.000,100000,233911
48835894,1996-10-30 00:00:00.000,139500,124899
48835895,2004-08-27 00:00:00.000,310000,295809
48835896,1999-09-21 00:00:00.000,199500,208794
48835897,2002-05-22 00:00:00.000,239500,240427
48835899,2002-08-27 00:00:00.000,285000,259484
48835899,2005-11-30 00:00:00.000,369950,385270
48835900,2002-07-31 00:00:00.000,266000,251899
48835901,1997-06-24 00:00:00.000,156000,160682
48835905,1997-07-28 00:00:00.000,159500,159968
48835905,1999-07-01 00:00:00.000,220000,205544
48835906,1996-05-16 00:00:00.000,155000,147247
48835908,1996-01-05 00:00:00.000,80000,109957
48835908,1997-05-13 00:00:00.000,158000,126078
48835909,1996-06-25 00:00:00.000,119500,101865
48835909,1997-07-31 00:00:00.000,130000,117596
48835912,1996-04-19 00:00:00.000,162895,161326
48836081,2003-09-19 00:00:00.000,251000,278658
48836083,2000-03-15 00:00:00.000,216000,184406
48836083,2003-07-11 00:00:00.000,291000,249486
48836084,1996-05-23 00:00:00.000,162000,149443
48836087,2005-06-17 00:00:00.000,424000,428558
48836090,1999-03-15 00:00:00.000,120000,178902
48836091,2003-02-26 00:00:00.000,234950,225583
48836091,2005-06-24 00:00:00.000,300000,300315
48836092,2001-07-10 00:00:00.000,214800,225215
48836094,1999-03-15 00:00:00.000,120000,196546
48836095,2007-05-25 00:00:00.000,456000,494108
48836096,2005-12-15 00:00:00.000,324650,336397
48836101,2001-12-19 00:00:00.000,189000,185664
48836114,2001-02-20 00:00:00.000,199777,200291
48836114,2005-01-12 00:00:00.000,275000,273836
48836116,2005-04-22 00:00:00.000,455650,491038
48836118,2005-07-22 00:00:00.000,510000,464042
48836118,2006-02-15 00:00:00.000,548000,531923
48836121,2005-04-07 00:00:00.000,376000,388303
48836123,2003-09-10 00:00:00.000,328300,344460
48836125,1999-07-29 00:00:00.000,265000,310458
48836126,1996-06-24 00:00:00.000,141000,169483
48836127,1999-05-21 00:00:00.000,200000,198502
48836132,2000-03-29 00:00:00.000,261000,240974
48836133,2006-05-02 00:00:00.000,550950,535443
48836137,2003-04-09 00:00:00.000,392500,378001
48836138,2006-11-06 00:00:00.000,431500,433716
48836140,2003-02-28 00:00:00.000,223100,210101
48836146,1999-06-07 00:00:00.000,295000,283907
48836148,2000-04-25 00:00:00.000,224000,342284
48836149,2004-01-26 00:00:00.000,380000,409899
48836150,1998-03-02 00:00:00.000,248000,245122
48836152,1996-04-24 00:00:00.000,175000,167296
48836156,2004-06-21 00:00:00.000,424000,381983
48836156,2006-06-22 00:00:00.000,470000,525943
48836159,1999-11-30 00:00:00.000,200000,246432
48836160,2003-07-15 00:00:00.000,299250,342016
48836163,1999-05-28 00:00:00.000,153000,185940
48836168,2001-03-07 00:00:00.000,262200,299531
48836169,2005-11-10 00:00:00.000,358000,364157
48836172,2000-06-20 00:00:00.000,290000,306169
48836175,1996-09-13 00:00:00.000,145000,182972
48836177,2001-04-02 00:00:00.000,175000,214866
48836181,2006-07-03 00:00:00.000,350000,446877
48836183,1997-03-27 00:00:00.000,195000,227446
48836184,2003-07-31 00:00:00.000,316420,351661
48836185,2002-09-12 00:00:00.000,273000,302282
48836429,2006-03-16 00:00:00.000,230000,232175
48836430,1998-05-19 00:00:00.000,86500,219435
48836430,1999-04-14 00:00:00.000,269900,241501
48836431,1998-07-31 00:00:00.000,140000,151129
48836434,2007-02-23 00:00:00.000,410000,430410
48836435,2004-01-29 00:00:00.000,365000,323370
48836438,1997-11-21 00:00:00.000,157500,173272
48836439,2002-09-09 00:00:00.000,140000,169009
48837158,1996-12-10 00:00:00.000,93000,84871
48837159,1999-09-17 00:00:00.000,65000,73382
48837160,1999-09-17 00:00:00.000,145000,130779
48837161,1998-09-08 00:00:00.000,95000,87386
48837163,2001-05-29 00:00:00.000,149500,159051
48837164,2006-06-27 00:00:00.000,173500,178894
48837165,1998-03-27 00:00:00.000,115000,115163
48837167,2000-08-25 00:00:00.000,133950,128867
48837168,1997-12-16 00:00:00.000,115000,122182
48837169,2004-07-01 00:00:00.000,180900,169846
48837170,2000-02-22 00:00:00.000,149060,133953
48837171,2004-02-25 00:00:00.000,153200,164993
48837172,2007-03-14 00:00:00.000,252000,273882
48837173,2005-01-12 00:00:00.000,198000,191065
48837174,1999-11-10 00:00:00.000,89390,103987
48837174,2000-04-03 00:00:00.000,92500,105462
48837174,2000-08-28 00:00:00.000,116000,108637
48837175,2003-08-14 00:00:00.000,170000,175406
48837176,2003-03-21 00:00:00.000,124950,122561
48837176,2005-08-22 00:00:00.000,150500,149145
48837177,2003-09-10 00:00:00.000,147000,157700
48837177,2007-05-10 00:00:00.000,200000,226264
48837179,2007-05-29 00:00:00.000,266950,255748
48837181,1998-07-24 00:00:00.000,118500,126059
48837181,2002-01-11 00:00:00.000,140000,154719
48837184,2002-06-12 00:00:00.000,133720,128434
48837186,2001-10-25 00:00:00.000,119000,119879
48837186,2005-05-09 00:00:00.000,140500,148192
48837186,2007-04-26 00:00:00.000,182500,200973
48837188,1997-04-10 00:00:00.000,122500,128709
48837188,2003-07-15 00:00:00.000,177800,200537
48837189,2003-05-06 00:00:00.000,174000,170822
48837190,2006-02-17 00:00:00.000,232450,243130
48837191,1996-05-10 00:00:00.000,117950,110271
48837191,1998-03-23 00:00:00.000,118000,125481
48837191,1999-07-29 00:00:00.000,2269,144522
48837191,2002-10-04 00:00:00.000,164000,168906
48837695,1998-07-22 00:00:00.000,152500,140817
48837696,2004-08-23 00:00:00.000,201000,220815
48837697,2004-11-19 00:00:00.000,189000,176019
48837698,2002-04-18 00:00:00.000,156200,153263
48837700,2003-04-28 00:00:00.000,216000,202530
48837704,2001-06-28 00:00:00.000,152700,151397
48837704,2003-05-21 00:00:00.000,170450,162826
48839377,1999-07-16 00:00:00.000,298750,286151
48839377,2003-04-02 00:00:00.000,365000,348633
48839380,2001-08-16 00:00:00.000,435000,375710
48839380,2002-09-06 00:00:00.000,469000,396792
48839381,1998-09-04 00:00:00.000,163000,168547
48839385,2006-07-24 00:00:00.000,447500,356715
48839387,2002-06-12 00:00:00.000,360000,298096
48839388,2006-07-03 00:00:00.000,360000,438517
48839389,1996-04-12 00:00:00.000,145000,144824
48839390,2004-01-15 00:00:00.000,310000,269838
48839395,1996-10-09 00:00:00.000,164950,153840
48839396,2001-11-30 00:00:00.000,327000,263311
48839399,2003-09-26 00:00:00.000,325000,295878
48839400,1998-09-14 00:00:00.000,229000,224303
48839400,2001-06-15 00:00:00.000,293000,268577
48841645,2003-04-02 00:00:00.000,315000,329220
48841649,2002-04-30 00:00:00.000,208000,232731
48841651,1999-04-23 00:00:00.000,220000,221661
48843555,2003-01-03 00:00:00.000,355000,301949
48843555,2004-09-24 00:00:00.000,399950,373394
48843558,2003-07-15 00:00:00.000,249950,240970
48843559,2005-06-10 00:00:00.000,463854,380695
48843561,1998-07-15 00:00:00.000,183000,214675
48843562,1998-07-23 00:00:00.000,175000,172141
48843563,2006-01-18 00:00:00.000,478210,503333
48843564,2005-05-06 00:00:00.000,336000,324428
48843565,2004-11-12 00:00:00.000,412500,336951
48843567,1999-03-26 00:00:00.000,349950,294072
48843573,2000-03-28 00:00:00.000,338000,247068
48843574,2004-02-23 00:00:00.000,250000,237103
48843575,1999-03-25 00:00:00.000,192571,171769
48843576,1996-12-02 00:00:00.000,149950,144117
48843577,2002-12-30 00:00:00.000,310000,308134
48843577,2005-03-15 00:00:00.000,370000,381202
48843578,2007-03-14 00:00:00.000,825000,639306
48845328,2006-06-09 00:00:00.000,240000,206369
48845329,1998-03-31 00:00:00.000,93000,100751
48845330,2004-06-15 00:00:00.000,209000,209270
48845332,2001-04-27 00:00:00.000,184500,183728
48845332,2005-08-30 00:00:00.000,252000,242521
48845336,1999-05-26 00:00:00.000,155500,159104
48845336,2006-10-27 00:00:00.000,275000,295343
48845337,2002-07-15 00:00:00.000,179000,167910
48845338,2003-07-24 00:00:00.000,219500,211892
48845338,2006-02-15 00:00:00.000,279000,261279
48845340,1997-08-29 00:00:00.000,142000,128394
48845341,2005-03-17 00:00:00.000,243200,203662
48845343,2001-09-18 00:00:00.000,128990,134927
48845343,2006-04-12 00:00:00.000,224000,189339
48845344,1996-03-01 00:00:00.000,68500,79220
48845345,2004-05-25 00:00:00.000,193000,197675
48845346,2005-08-12 00:00:00.000,216950,193671
48845347,2007-04-18 00:00:00.000,279000,281242
48845348,2006-04-14 00:00:00.000,214750,180741
48845349,1997-03-20 00:00:00.000,113000,116565
48845349,1997-10-31 00:00:00.000,137900,129589
48845350,1998-03-31 00:00:00.000,104900,111165
48845353,2005-12-14 00:00:00.000,275000,255278
48845354,1999-07-23 00:00:00.000,139730,138737
48845355,1998-07-01 00:00:00.000,135000,131529
48847007,2000-09-28 00:00:00.000,325000,201086
48847008,1996-03-20 00:00:00.000,205000,152716
48847010,1998-01-08 00:00:00.000,400000,187384
48847011,2002-02-21 00:00:00.000,259900,265862
48847012,1999-11-04 00:00:00.000,272900,256170
48847014,1999-03-03 00:00:00.000,197800,274980
48847019,2002-06-27 00:00:00.000,295000,214900
48847020,2007-01-18 00:00:00.000,429000,445536
48847020,2007-05-17 00:00:00.000,570000,462915
48847021,2006-06-29 00:00:00.000,395000,430996
48847026,2004-08-06 00:00:00.000,419900,333630
48847028,2004-07-01 00:00:00.000,322000,284527
48847034,2004-02-24 00:00:00.000,460000,424468
48847034,2005-05-27 00:00:00.000,560000,528117
48847035,1998-12-10 00:00:00.000,289000,251623
48847040,2003-07-31 00:00:00.000,454000,377581
48847041,1999-05-24 00:00:00.000,229950,211328
48847042,2003-05-27 00:00:00.000,251000,294449
48847043,2003-05-27 00:00:00.000,310000,300037
48847044,2002-08-28 00:00:00.000,260000,239811
48847051,1997-04-29 00:00:00.000,150000,153056
48847051,1997-04-30 00:00:00.000,150000,153056
48847051,1997-11-26 00:00:00.000,165000,164133
48847057,1997-03-20 00:00:00.000,146000,145750
48847059,2006-08-18 00:00:00.000,357000,316599
48847062,2004-09-03 00:00:00.000,612800,516517
48847063,2004-07-01 00:00:00.000,311000,266695
48847066,2006-10-13 00:00:00.000,352500,345265
48847067,1999-03-31 00:00:00.000,180000,185688
48847067,2001-02-16 00:00:00.000,233000,221355
48847073,2002-12-13 00:00:00.000,314500,301007
48847074,1998-09-18 00:00:00.000,219000,222138
48847076,2004-08-06 00:00:00.000,312300,296702
48847094,2006-11-27 00:00:00.000,380000,362601
48847097,2003-08-19 00:00:00.000,23080,221380
48847098,1999-05-27 00:00:00.000,275000,248817
48847100,2002-02-13 00:00:00.000,292500,222109
48847101,1999-11-24 00:00:00.000,214950,217085
48847101,1999-11-30 00:00:00.000,214950,217085
48847105,2003-06-27 00:00:00.000,299000,324479
48847105,2007-07-20 00:00:00.000,516000,506429
48847107,2007-03-30 00:00:00.000,218712,724551
48847114,2005-02-25 00:00:00.000,319600,353777
48847116,2002-09-25 00:00:00.000,196000,215857
48847117,2003-09-29 00:00:00.000,425000,309917
48847124,2002-11-01 00:00:00.000,205000,222585
48847129,2002-05-01 00:00:00.000,305000,277924
48847132,2005-09-08 00:00:00.000,215260,312154
48847134,2000-08-31 00:00:00.000,187500,210287
48847140,1999-05-28 00:00:00.000,245000,257256
48847141,2001-01-17 00:00:00.000,365000,288999
48847142,2007-07-23 00:00:00.000,1000,420084
48847143,1996-11-06 00:00:00.000,117000,117343
48847145,2002-04-26 00:00:00.000,130000,156999
48847146,2005-08-10 00:00:00.000,240000,271689
48847147,1996-03-25 00:00:00.000,125000,125435
48847150,2006-07-24 00:00:00.000,363500,331197
48847151,2005-05-26 00:00:00.000,285000,273280
48847152,1998-05-12 00:00:00.000,140000,155535
48847154,2001-07-31 00:00:00.000,205000,227433
48847154,2006-09-28 00:00:00.000,377500,373764
48847155,1996-08-09 00:00:00.000,113693,123660
48847155,2004-03-26 00:00:00.000,308000,224768
48847156,2001-09-10 00:00:00.000,234950,199797
48847156,2007-06-29 00:00:00.000,365000,392853
48847159,2003-10-23 00:00:00.000,292000,255995
48847159,2005-11-23 00:00:00.000,350000,353549
48847160,2001-03-09 00:00:00.000,208000,222325
48847167,2007-08-24 00:00:00.000,317000,336169
48847173,2002-11-22 00:00:00.000,242500,240134
48847174,1996-08-30 00:00:00.000,213100,166914
48847176,2000-07-25 00:00:00.000,249100,244958
48847176,2005-09-07 00:00:00.000,401000,385374
48847178,2007-05-11 00:00:00.000,386950,422374
48847179,1999-10-13 00:00:00.000,373900,281408
48847179,2004-05-14 00:00:00.000,481500,387119
48847180,2005-10-21 00:00:00.000,411000,305187
48847182,1999-10-27 00:00:00.000,275000,291785
48847186,2006-03-01 00:00:00.000,530000,481247
48847187,2003-06-20 00:00:00.000,407000,359493
48847188,2000-09-08 00:00:00.000,308000,260440
48847189,2006-06-01 00:00:00.000,365000,430130
48847191,1996-04-08 00:00:00.000,159950,140033
48847199,2003-11-19 00:00:00.000,358000,316226
48847199,2005-10-25 00:00:00.000,464351,430848
48847200,2001-09-20 00:00:00.000,222900,234276
48847204,2002-05-10 00:00:00.000,310000,253134
48847205,2003-05-09 00:00:00.000,330000,302420
48847206,2002-12-09 00:00:00.000,259950,333880
48847207,2005-02-28 00:00:00.000,406000,334194
48847213,2005-06-17 00:00:00.000,402250,412972
48847220,1998-02-11 00:00:00.000,175000,170845
48847222,2001-09-26 00:00:00.000,475500,383191
48847222,2007-07-17 00:00:00.000,765000,826551
48847223,2003-10-29 00:00:00.000,252250,212177
48847224,2001-12-26 00:00:00.000,475000,377440
48847224,2004-10-21 00:00:00.000,548200,471167
48847233,1996-06-27 00:00:00.000,215000,179932
48847235,2004-05-12 00:00:00.000,375000,370100
48847238,2003-10-31 00:00:00.000,375000,355288
48847241,1997-04-24 00:00:00.000,188750,162484
48847243,2004-02-23 00:00:00.000,349000,336253
48847244,2004-06-18 00:00:00.000,297500,284222
48847245,1996-05-13 00:00:00.000,205000,182289
48847245,2000-03-23 00:00:00.000,267500,279150
48847245,2004-03-12 00:00:00.000,338500,358389
48847245,2002-10-11 00:00:00.000,294500,318601
48847246,1997-07-01 00:00:00.000,228000,201887
48847247,2001-12-21 00:00:00.000,295000,309047
48847247,2004-12-01 00:00:00.000,380000,396011
48847249,2006-12-04 00:00:00.000,699900,713099
48847250,1998-12-14 00:00:00.000,207000,187569
48847250,1996-10-25 00:00:00.000,159950,152193
48847250,2007-07-09 00:00:00.000,379950,377426
48847252,2000-06-15 00:00:00.000,331000,308983
48847252,2006-12-01 00:00:00.000,459000,546243
48847253,2007-02-16 00:00:00.000,340000,346764
48847254,1997-05-29 00:00:00.000,149900,157857
48847254,2000-01-26 00:00:00.000,185000,206667
48847254,2003-08-25 00:00:00.000,235000,260570
48847257,2002-09-25 00:00:00.000,240000,256163
48847257,2005-06-20 00:00:00.000,318000,338008
48847258,2003-01-31 00:00:00.000,280000,288244
48847259,2006-07-21 00:00:00.000,352500,387249
48847260,2000-01-19 00:00:00.000,206950,207592
48847261,2005-09-20 00:00:00.000,347500,349960
48847262,2005-06-17 00:00:00.000,345000,336700
48847262,2006-07-20 00:00:00.000,377500,393252
48847263,2000-01-28 00:00:00.000,199950,199964
48847264,2000-03-15 00:00:00.000,203530,228795
48847264,2002-02-14 00:00:00.000,248500,224832
48847265,2000-03-13 00:00:00.000,229800,241298
48847265,2002-12-05 00:00:00.000,285000,266255
48848235,2001-07-06 00:00:00.000,236000,240575
48848236,1996-04-12 00:00:00.000,153000,160259
48848236,1998-09-11 00:00:00.000,200000,200787
48848242,2004-01-07 00:00:00.000,320000,324508
48849099,1999-06-01 00:00:00.000,295000,278649
48849100,2003-09-29 00:00:00.000,379500,366058
48849104,2001-07-20 00:00:00.000,370000,328286
48849106,1998-10-29 00:00:00.000,247500,258951
48849108,2004-09-30 00:00:00.000,479000,444776
48849109,2007-08-22 00:00:00.000,230000,228405
48849110,1999-03-31 00:00:00.000,270000,265973
48849111,2001-09-26 00:00:00.000,310000,341291
48849112,1997-01-30 00:00:00.000,208000,198570
48849112,1998-05-01 00:00:00.000,299500,244434
48849112,2005-08-29 00:00:00.000,526000,476014
48849113,2003-08-29 00:00:00.000,410000,355768
48849115,2002-05-07 00:00:00.000,385000,348633
48849115,2003-09-17 00:00:00.000,391000,378560
48849117,2000-05-11 00:00:00.000,325000,311604
48849117,2003-08-26 00:00:00.000,395000,371217
48849118,1998-02-02 00:00:00.000,252500,228170
48849118,2001-10-23 00:00:00.000,350000,336572
48849118,2004-07-14 00:00:00.000,400000,405844
48849119,1996-08-20 00:00:00.000,195000,196135
48849119,2000-11-30 00:00:00.000,335000,315800
48849120,2002-04-26 00:00:00.000,409000,356207
48849121,1999-01-29 00:00:00.000,299000,271963
48849121,2000-11-22 00:00:00.000,330000,331450
48849122,2004-05-05 00:00:00.000,390000,378553
48853319,1996-12-31 00:00:00.000,164950,158273
48853319,2003-02-28 00:00:00.000,245000,258694
48853330,2007-07-25 00:00:00.000,351500,463622
48853333,1997-12-15 00:00:00.000,197750,206180
48853333,2003-08-29 00:00:00.000,253500,324811
48853480,1999-05-28 00:00:00.000,216000,248857
48853484,1998-04-15 00:00:00.000,129950,166355
48853494,2003-05-01 00:00:00.000,521250,450724
48853504,2003-07-31 00:00:00.000,250000,242281
48853520,2006-08-08 00:00:00.000,460000,436760
48853526,2002-08-29 00:00:00.000,235000,237677
48853530,2006-05-25 00:00:00.000,575000,513470
48853539,2006-08-24 00:00:00.000,319000,426667
48853540,1996-04-23 00:00:00.000,154000,144555
48853547,2007-02-28 00:00:00.000,525000,484712
48853564,1999-12-01 00:00:00.000,320000,241844
48853564,2003-10-29 00:00:00.000,275000,322120
48853565,1999-12-14 00:00:00.000,270000,301154
48853570,2000-06-02 00:00:00.000,300000,240831
48853570,2005-02-28 00:00:00.000,410000,361819
48853571,1999-07-30 00:00:00.000,194900,208807
48853573,2005-10-14 00:00:00.000,438000,474877
48853590,2000-03-31 00:00:00.000,165000,202881
48853598,2003-01-31 00:00:00.000,260000,277252
48853602,1996-08-29 00:00:00.000,214280,206474
48853605,2005-06-15 00:00:00.000,365000,408717
48853609,2002-05-16 00:00:00.000,345000,348805
48853624,2005-06-22 00:00:00.000,372000,463317
48853624,2006-03-01 00:00:00.000,470000,488601
48868634,2004-09-01 00:00:00.000,305000,322021
48868636,1996-08-16 00:00:00.000,159000,164758
48868636,2002-02-22 00:00:00.000,289000,273453
48868638,2002-03-28 00:00:00.000,388000,335645
48868640,2006-09-14 00:00:00.000,479700,442184
48868646,1997-10-20 00:00:00.000,185000,188668
48868648,2000-03-24 00:00:00.000,230000,218061
48868649,1999-12-17 00:00:00.000,229950,220759
48868651,2003-03-28 00:00:00.000,440000,386875
48868652,2004-03-31 00:00:00.000,300000,317935
48868653,1999-07-14 00:00:00.000,199000,218765
48868653,2007-08-24 00:00:00.000,507000,471391
48868654,1996-10-30 00:00:00.000,161500,165713
48868655,2004-07-16 00:00:00.000,485000,367133
48868658,2001-01-05 00:00:00.000,225000,252438
48868658,2004-04-30 00:00:00.000,266000,332424
48868660,2004-02-13 00:00:00.000,315000,357548
48868661,2006-07-17 00:00:00.000,420000,455147
48868662,1999-10-28 00:00:00.000,209000,218776
48868663,1996-02-23 00:00:00.000,118500,118356
48868664,1999-12-20 00:00:00.000,220000,250488
48868666,1999-12-22 00:00:00.000,250000,253732
48868669,1998-02-27 00:00:00.000,174950,206772
48868670,2005-09-08 00:00:00.000,399950,392533
48868672,2005-09-08 00:00:00.000,345000,406968
48868673,2000-07-25 00:00:00.000,314000,282604
48868674,1997-09-18 00:00:00.000,202500,198823
48868676,2007-07-12 00:00:00.000,580000,487449
48868678,2002-04-29 00:00:00.000,271250,271479
48868681,1999-04-09 00:00:00.000,340000,294992
48868684,1996-02-13 00:00:00.000,183000,198719
48868685,2005-04-06 00:00:00.000,408000,436009
48868686,2000-05-26 00:00:00.000,226000,196374
48868687,2005-03-15 00:00:00.000,360000,399040
48868687,2005-12-30 00:00:00.000,545000,476297
48868691,1999-12-15 00:00:00.000,205000,215884
48868694,1997-07-02 00:00:00.000,129000,150111
48868697,2006-08-23 00:00:00.000,565000,545653
48868698,2002-04-12 00:00:00.000,442500,361912
48868701,1997-05-28 00:00:00.000,184000,177974
48868702,1997-09-05 00:00:00.000,205000,231045
48868703,1998-09-01 00:00:00.000,220460,282093
48868704,2007-03-07 00:00:00.000,710000,494718
48868705,2000-09-05 00:00:00.000,243000,254620
48868705,2001-09-27 00:00:00.000,318000,283535
48868707,1997-02-21 00:00:00.000,159900,171737
48868708,1998-09-24 00:00:00.000,215000,241120
48868711,1996-08-22 00:00:00.000,205000,202096
48868714,2002-01-31 00:00:00.000,200000,229381
48868716,1997-08-28 00:00:00.000,298000,225997
48868717,2001-01-19 00:00:00.000,260000,230878
48868717,2003-06-11 00:00:00.000,225000,274507
